CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO;TP_VERSAO_DIGITAL
136;MT;111417;D;17;0;;1.2699;0.10918;0.19918;ROSA;629;;0;
136;MT;111417;D;17;0;;1.2699;0.10918;0.19918;LARANJA;674;;1;
136;MT;111417;D;17;0;;1.2699;0.10918;0.19918;LARANJA - BRAILE;673;;1;
148;MT;111417;D;17;0;;1.2699;0.10918;0.19918;CINZA;670;;0;
155;MT;111417;D;17;0;;1.2699;0.10918;0.19918;AMARELA;668;;0;
177;MT;111417;D;17;0;;1.2699;0.10918;0.19918;AZUL;667;;0;
136;MT;111417;D;17;0;;1.2699;0.10918;0.19918;ROSA;669;;0;
123;CN;111430;D;5;0;;1.82854;2.08846;0.1837;LARANJA - BRAILE;603;;1;
96;CN;111430;D;5;0;;1.82854;2.08846;0.1837;AMARELA;598;;0;
95;CN;111430;D;5;0;;1.82854;2.08846;0.1837;CINZA;599;;0;
116;CN;111430;D;5;0;;1.82854;2.08846;0.1837;AZUL;597;;0;
123;CN;111430;D;5;0;;1.82854;2.08846;0.1837;ROSA;600;;0;
123;CN;111430;D;5;0;;1.82854;2.08846;0.1837;VERDE;605;;1;
123;CN;111430;D;5;0;;1.82854;2.08846;0.1837;LARANJA;604;;1;
170;MT;111432;C;13;0;;1.18053;2.23254;0.20706;CINZA;590;;0;
140;MT;111432;C;13;0;;1.18053;2.23254;0.20706;AZUL;587;;0;
160;MT;111432;C;13;0;;1.18053;2.23254;0.20706;ROSA;589;;0;
160;MT;111432;C;13;0;;1.18053;2.23254;0.20706;LARANJA - BRAILE;593;;1;
160;MT;111432;C;13;0;;1.18053;2.23254;0.20706;VERDE;595;;1;
160;MT;111432;C;13;0;;1.18053;2.23254;0.20706;LARANJA;594;;1;
152;MT;111432;C;13;0;;1.18053;2.23254;0.20706;AMARELA;588;;0;
139;MT;111461;C;7;0;;2.99017;1.89021;0.15884;CINZA;590;;0;
151;MT;111461;C;7;0;;2.99017;1.89021;0.15884;AZUL;587;;0;
178;MT;111461;C;7;0;;2.99017;1.89021;0.15884;ROSA;589;;0;
178;MT;111461;C;7;0;;2.99017;1.89021;0.15884;LARANJA - BRAILE;593;;1;
178;MT;111461;C;7;0;;2.99017;1.89021;0.15884;LARANJA;594;;1;
158;MT;111461;C;7;0;;2.99017;1.89021;0.15884;AMARELA;588;;0;
168;MT;111482;D;12;0;;1.22323;2.65668;0.12961;LARANJA;634;;1;
168;MT;111482;D;12;0;;1.22323;2.65668;0.12961;LARANJA - BRAILE;633;;1;
160;MT;111482;D;12;0;;1.22323;2.65668;0.12961;CINZA;630;;0;
149;MT;111482;D;12;0;;1.22323;2.65668;0.12961;AMARELA;628;;0;
146;MT;111482;D;12;0;;1.22323;2.65668;0.12961;AZUL;627;;0;
168;MT;111482;D;12;0;;1.22323;2.65668;0.12961;ROSA;629;;0;
168;MT;111482;D;12;0;;1.22323;2.65668;0.12961;LARANJA;674;;1;
168;MT;111482;D;12;0;;1.22323;2.65668;0.12961;LARANJA - BRAILE;673;;1;
160;MT;111482;D;12;0;;1.22323;2.65668;0.12961;CINZA;670;;0;
149;MT;111482;D;12;0;;1.22323;2.65668;0.12961;AMARELA;668;;0;
146;MT;111482;D;12;0;;1.22323;2.65668;0.12961;AZUL;667;;0;
168;MT;111482;D;12;0;;1.22323;2.65668;0.12961;ROSA;669;;0;
178;MT;111488;D;18;0;;2.94811;1.08489;0.17475;LARANJA;634;;1;
178;MT;111488;D;18;0;;2.94811;1.08489;0.17475;LARANJA - BRAILE;633;;1;
156;MT;111488;D;18;0;;2.94811;1.08489;0.17475;CINZA;630;;0;
152;MT;111488;D;18;0;;2.94811;1.08489;0.17475;AMARELA;628;;0;
137;MT;111488;D;18;0;;2.94811;1.08489;0.17475;AZUL;627;;0;
178;MT;111488;D;18;0;;2.94811;1.08489;0.17475;ROSA;629;;0;
178;MT;111488;D;18;0;;2.94811;1.08489;0.17475;LARANJA;674;;1;
178;MT;111488;D;18;0;;2.94811;1.08489;0.17475;LARANJA - BRAILE;673;;1;
156;MT;111488;D;18;0;;2.94811;1.08489;0.17475;CINZA;670;;0;
152;MT;111488;D;18;0;;2.94811;1.08489;0.17475;AMARELA;668;;0;
137;MT;111488;D;18;0;;2.94811;1.08489;0.17475;AZUL;667;;0;
178;MT;111488;D;18;0;;2.94811;1.08489;0.17475;ROSA;669;;0;
152;MT;111491;B;6;0;;1.25662;-0.40358;0.20406;CINZA;590;;0;
177;MT;111491;B;6;0;;1.25662;-0.40358;0.20406;AZUL;587;;0;
136;MT;111491;B;6;0;;1.25662;-0.40358;0.20406;ROSA;589;;0;
136;MT;111491;B;6;0;;1.25662;-0.40358;0.20406;VERDE;595;;1;
159;MT;111491;B;6;0;;1.25662;-0.40358;0.20406;AMARELA;588;;0;
91;CN;111501;D;27;0;;1.46882;-0.23526;0.19946;LARANJA;604;;1;
91;CN;111501;D;27;0;;1.46882;-0.23526;0.19946;LARANJA - BRAILE;603;;1;
111;CN;111501;D;27;0;;1.46882;-0.23526;0.19946;AMARELA;598;;0;
126;CN;111501;D;27;0;;1.46882;-0.23526;0.19946;CINZA;599;;0;
132;CN;111501;D;27;0;;1.46882;-0.23526;0.19946;AZUL;597;;0;
91;CN;111501;D;27;0;;1.46882;-0.23526;0.19946;ROSA;600;;0;
91;CN;111501;D;27;0;;1.46882;-0.23526;0.19946;VERDE;605;;1;
149;MT;111525;E;9;0;;2.14544;1.73587;0.22609;CINZA;590;;0;
162;MT;111525;E;9;0;;2.14544;1.73587;0.22609;AZUL;587;;0;
155;MT;111525;E;9;0;;2.14544;1.73587;0.22609;ROSA;589;;0;
155;MT;111525;E;9;0;;2.14544;1.73587;0.22609;VERDE;595;;1;
169;MT;111525;E;9;0;;2.14544;1.73587;0.22609;AMARELA;588;;0;
179;MT;111530;B;15;0;;2.59012;2.03367;0.18389;CINZA;590;;0;
166;MT;111530;B;15;0;;2.59012;2.03367;0.18389;AZUL;587;;0;
141;MT;111530;B;15;0;;2.59012;2.03367;0.18389;ROSA;589;;0;
141;MT;111530;B;15;0;;2.59012;2.03367;0.18389;VERDE;595;;1;
173;MT;111530;B;15;0;;2.59012;2.03367;0.18389;AMARELA;588;;0;
106;CN;111537;A;12;0;;2.82041;2.00971;0.12385;LARANJA;604;;1;
106;CN;111537;A;12;0;;2.82041;2.00971;0.12385;LARANJA - BRAILE;603;;1;
116;CN;111537;A;12;0;;2.82041;2.00971;0.12385;AMARELA;598;;0;
99;CN;111537;A;12;0;;2.82041;2.00971;0.12385;CINZA;599;;0;
120;CN;111537;A;12;0;;2.82041;2.00971;0.12385;AZUL;597;;0;
106;CN;111537;A;12;0;;2.82041;2.00971;0.12385;ROSA;600;;0;
106;CN;111537;A;12;0;;2.82041;2.00971;0.12385;VERDE;605;;1;
144;MT;111566;A;14;0;;2.73154;1.76976;0.1412;CINZA;590;;0;
172;MT;111566;A;14;0;;2.73154;1.76976;0.1412;AZUL;587;;0;
166;MT;111566;A;14;0;;2.73154;1.76976;0.1412;ROSA;589;;0;
166;MT;111566;A;14;0;;2.73154;1.76976;0.1412;LARANJA - BRAILE;593;;1;
166;MT;111566;A;14;0;;2.73154;1.76976;0.1412;VERDE;595;;1;
166;MT;111566;A;14;0;;2.73154;1.76976;0.1412;LARANJA;594;;1;
179;MT;111566;A;14;0;;2.73154;1.76976;0.1412;AMARELA;588;;0;
151;MT;111697;E;10;0;;2.18834;1.69966;0.26425;LARANJA;634;;1;
151;MT;111697;E;10;0;;2.18834;1.69966;0.26425;LARANJA - BRAILE;633;;1;
177;MT;111697;E;10;0;;2.18834;1.69966;0.26425;CINZA;630;;0;
174;MT;111697;E;10;0;;2.18834;1.69966;0.26425;AMARELA;628;;0;
159;MT;111697;E;10;0;;2.18834;1.69966;0.26425;AZUL;627;;0;
151;MT;111697;E;10;0;;2.18834;1.69966;0.26425;ROSA;629;;0;
151;MT;111697;E;10;0;;2.18834;1.69966;0.26425;LARANJA;674;;1;
151;MT;111697;E;10;0;;2.18834;1.69966;0.26425;LARANJA - BRAILE;673;;1;
177;MT;111697;E;10;0;;2.18834;1.69966;0.26425;CINZA;670;;0;
174;MT;111697;E;10;0;;2.18834;1.69966;0.26425;AMARELA;668;;0;
159;MT;111697;E;10;0;;2.18834;1.69966;0.26425;AZUL;667;;0;
151;MT;111697;E;10;0;;2.18834;1.69966;0.26425;ROSA;669;;0;
101;CN;111707;C;6;0;;4.62886;1.06377;0.20687;LARANJA;684;;1;
101;CN;111707;C;6;0;;4.62886;1.06377;0.20687;LARANJA - BRAILE;683;;1;
110;CN;111707;C;6;0;;4.62886;1.06377;0.20687;CINZA;679;;0;
103;CN;111707;C;6;0;;4.62886;1.06377;0.20687;AMARELA;678;;0;
122;CN;111707;C;6;0;;4.62886;1.06377;0.20687;AZUL;677;;0;
101;CN;111707;C;6;0;;4.62886;1.06377;0.20687;ROSA;680;;0;
101;CN;111707;C;6;0;;4.62886;1.06377;0.20687;LARANJA;644;;1;
101;CN;111707;C;6;0;;4.62886;1.06377;0.20687;LARANJA - BRAILE;643;;1;
110;CN;111707;C;6;0;;4.62886;1.06377;0.20687;CINZA;639;;0;
103;CN;111707;C;6;0;;4.62886;1.06377;0.20687;AMARELA;638;;0;
122;CN;111707;C;6;0;;4.62886;1.06377;0.20687;AZUL;637;;0;
101;CN;111707;C;6;0;;4.62886;1.06377;0.20687;ROSA;640;;0;
108;CN;111709;A;23;0;;2.21526;0.67088;0.17268;LARANJA - BRAILE;603;;1;
99;CN;111709;A;23;0;;2.21526;0.67088;0.17268;AMARELA;598;;0;
132;CN;111709;A;23;0;;2.21526;0.67088;0.17268;CINZA;599;;0;
126;CN;111709;A;23;0;;2.21526;0.67088;0.17268;AZUL;597;;0;
108;CN;111709;A;23;0;;2.21526;0.67088;0.17268;ROSA;600;;0;
108;CN;111709;A;23;0;;2.21526;0.67088;0.17268;VERDE;605;;1;
108;CN;111709;A;23;0;;2.21526;0.67088;0.17268;LARANJA;604;;1;
138;MT;111714;B;22;0;;2.13749;1.78181;0.156;CINZA;590;;0;
150;MT;111714;B;22;0;;2.13749;1.78181;0.156;AZUL;587;;0;
177;MT;111714;B;22;0;;2.13749;1.78181;0.156;ROSA;589;;0;
177;MT;111714;B;22;0;;2.13749;1.78181;0.156;LARANJA - BRAILE;593;;1;
177;MT;111714;B;22;0;;2.13749;1.78181;0.156;VERDE;595;;1;
177;MT;111714;B;22;0;;2.13749;1.78181;0.156;LARANJA;594;;1;
157;MT;111714;B;22;0;;2.13749;1.78181;0.156;AMARELA;588;;0;
166;MT;111719;C;23;0;;1.22121;2.10949;0.09007;CINZA;590;;0;
170;MT;111719;C;23;0;;1.22121;2.10949;0.09007;AZUL;587;;0;
152;MT;111719;C;23;0;;1.22121;2.10949;0.09007;ROSA;589;;0;
152;MT;111719;C;23;0;;1.22121;2.10949;0.09007;LARANJA - BRAILE;593;;1;
152;MT;111719;C;23;0;;1.22121;2.10949;0.09007;VERDE;595;;1;
152;MT;111719;C;23;0;;1.22121;2.10949;0.09007;LARANJA;594;;1;
177;MT;111719;C;23;0;;1.22121;2.10949;0.09007;AMARELA;588;;0;
133;CN;111722;D;6;0;;1.64715;0.84954;0.17537;LARANJA - BRAILE;603;;1;
95;CN;111722;D;6;0;;1.64715;0.84954;0.17537;AMARELA;598;;0;
109;CN;111722;D;6;0;;1.64715;0.84954;0.17537;CINZA;599;;0;
112;CN;111722;D;6;0;;1.64715;0.84954;0.17537;AZUL;597;;0;
133;CN;111722;D;6;0;;1.64715;0.84954;0.17537;ROSA;600;;0;
133;CN;111722;D;6;0;;1.64715;0.84954;0.17537;VERDE;605;;1;
133;CN;111722;D;6;0;;1.64715;0.84954;0.17537;LARANJA;604;;1;
142;MT;111731;C;11;0;;2.61039;1.57575;0.29961;LARANJA;634;;1;
142;MT;111731;C;11;0;;2.61039;1.57575;0.29961;LARANJA - BRAILE;633;;1;
164;MT;111731;C;11;0;;2.61039;1.57575;0.29961;CINZA;630;;0;
166;MT;111731;C;11;0;;2.61039;1.57575;0.29961;AMARELA;628;;0;
172;MT;111731;C;11;0;;2.61039;1.57575;0.29961;AZUL;627;;0;
142;MT;111731;C;11;0;;2.61039;1.57575;0.29961;ROSA;629;;0;
142;MT;111731;C;11;0;;2.61039;1.57575;0.29961;LARANJA;674;;1;
142;MT;111731;C;11;0;;2.61039;1.57575;0.29961;LARANJA - BRAILE;673;;1;
164;MT;111731;C;11;0;;2.61039;1.57575;0.29961;CINZA;670;;0;
166;MT;111731;C;11;0;;2.61039;1.57575;0.29961;AMARELA;668;;0;
172;MT;111731;C;11;0;;2.61039;1.57575;0.29961;AZUL;667;;0;
142;MT;111731;C;11;0;;2.61039;1.57575;0.29961;ROSA;669;;0;
154;MT;111733;E;9;0;;1.8602;2.56084;0.10774;LARANJA;634;;1;
154;MT;111733;E;9;0;;1.8602;2.56084;0.10774;LARANJA - BRAILE;633;;1;
143;MT;111733;E;9;0;;1.8602;2.56084;0.10774;CINZA;630;;0;
137;MT;111733;E;9;0;;1.8602;2.56084;0.10774;AMARELA;628;;0;
167;MT;111733;E;9;0;;1.8602;2.56084;0.10774;AZUL;627;;0;
154;MT;111733;E;9;0;;1.8602;2.56084;0.10774;ROSA;629;;0;
154;MT;111733;E;9;0;;1.8602;2.56084;0.10774;LARANJA;674;;1;
154;MT;111733;E;9;0;;1.8602;2.56084;0.10774;LARANJA - BRAILE;673;;1;
143;MT;111733;E;9;0;;1.8602;2.56084;0.10774;CINZA;670;;0;
137;MT;111733;E;9;0;;1.8602;2.56084;0.10774;AMARELA;668;;0;
167;MT;111733;E;9;0;;1.8602;2.56084;0.10774;AZUL;667;;0;
154;MT;111733;E;9;0;;1.8602;2.56084;0.10774;ROSA;669;;0;
114;CN;111752;E;2;0;;2.54281;1.84422;0.17391;CINZA;679;;0;
113;CN;111752;E;2;0;;2.54281;1.84422;0.17391;AMARELA;678;;0;
110;CN;111752;E;2;0;;2.54281;1.84422;0.17391;AZUL;677;;0;
126;CN;111752;E;2;0;;2.54281;1.84422;0.17391;ROSA;680;;0;
114;CN;111752;E;2;0;;2.54281;1.84422;0.17391;CINZA;639;;0;
113;CN;111752;E;2;0;;2.54281;1.84422;0.17391;AMARELA;638;;0;
110;CN;111752;E;2;0;;2.54281;1.84422;0.17391;AZUL;637;;0;
126;CN;111752;E;2;0;;2.54281;1.84422;0.17391;ROSA;640;;0;
48;CH;111787;B;24;0;;1.26708;1.06172;0.20149;LARANJA;654;;1;
48;CH;111787;B;24;0;;1.26708;1.06172;0.20149;LARANJA - BRAILE;653;;1;
84;CH;111787;B;24;0;;1.26708;1.06172;0.20149;BRANCA;649;;0;
73;CH;111787;B;24;0;;1.26708;1.06172;0.20149;AMARELA;648;;0;
52;CH;111787;B;24;0;;1.26708;1.06172;0.20149;AZUL;647;;0;
48;CH;111787;B;24;0;;1.26708;1.06172;0.20149;ROSA;650;;0;
48;CH;111787;B;24;0;;1.26708;1.06172;0.20149;LARANJA;614;;1;
48;CH;111787;B;24;0;;1.26708;1.06172;0.20149;LARANJA - BRAILE;613;;1;
84;CH;111787;B;24;0;;1.26708;1.06172;0.20149;BRANCA;609;;0;
73;CH;111787;B;24;0;;1.26708;1.06172;0.20149;AMARELA;608;;0;
52;CH;111787;B;24;0;;1.26708;1.06172;0.20149;AZUL;607;;0;
48;CH;111787;B;24;0;;1.26708;1.06172;0.20149;ROSA;610;;0;
74;CH;111788;B;16;0;;2.15838;1.83008;0.13413;BRANCA;569;;0;
70;CH;111788;B;16;0;;2.15838;1.83008;0.13413;AMARELA;568;;0;
87;CH;111788;B;16;0;;2.15838;1.83008;0.13413;LARANJA - BRAILE;573;;1;
87;CH;111788;B;16;0;;2.15838;1.83008;0.13413;VERDE;575;;1;
87;CH;111788;B;16;0;;2.15838;1.83008;0.13413;ROSA;570;;0;
48;CH;111788;B;16;0;;2.15838;1.83008;0.13413;AZUL;567;;0;
87;CH;111788;B;16;0;;2.15838;1.83008;0.13413;LARANJA;574;;1;
46;CH;111792;D;6;0;;2.99705;1.18132;0.18751;BRANCA;569;;0;
53;CH;111792;D;6;0;;2.99705;1.18132;0.18751;AMARELA;568;;0;
89;CH;111792;D;6;0;;2.99705;1.18132;0.18751;LARANJA - BRAILE;573;;1;
89;CH;111792;D;6;0;;2.99705;1.18132;0.18751;VERDE;575;;1;
89;CH;111792;D;6;0;;2.99705;1.18132;0.18751;ROSA;570;;0;
65;CH;111792;D;6;0;;2.99705;1.18132;0.18751;AZUL;567;;0;
89;CH;111792;D;6;0;;2.99705;1.18132;0.18751;LARANJA;574;;1;
88;CH;111795;C;29;0;;2.18981;1.10967;0.20252;LARANJA;654;;1;
88;CH;111795;C;29;0;;2.18981;1.10967;0.20252;LARANJA - BRAILE;653;;1;
46;CH;111795;C;29;0;;2.18981;1.10967;0.20252;BRANCA;649;;0;
59;CH;111795;C;29;0;;2.18981;1.10967;0.20252;AMARELA;648;;0;
62;CH;111795;C;29;0;;2.18981;1.10967;0.20252;AZUL;647;;0;
88;CH;111795;C;29;0;;2.18981;1.10967;0.20252;ROSA;650;;0;
88;CH;111795;C;29;0;;2.18981;1.10967;0.20252;LARANJA;614;;1;
88;CH;111795;C;29;0;;2.18981;1.10967;0.20252;LARANJA - BRAILE;613;;1;
46;CH;111795;C;29;0;;2.18981;1.10967;0.20252;BRANCA;609;;0;
59;CH;111795;C;29;0;;2.18981;1.10967;0.20252;AMARELA;608;;0;
62;CH;111795;C;29;0;;2.18981;1.10967;0.20252;AZUL;607;;0;
88;CH;111795;C;29;0;;2.18981;1.10967;0.20252;ROSA;610;;0;
78;CH;111803;D;29;0;;1.91954;1.7678;0.17462;LARANJA;654;;1;
78;CH;111803;D;29;0;;1.91954;1.7678;0.17462;LARANJA - BRAILE;653;;1;
52;CH;111803;D;29;0;;1.91954;1.7678;0.17462;BRANCA;649;;0;
69;CH;111803;D;29;0;;1.91954;1.7678;0.17462;AMARELA;648;;0;
84;CH;111803;D;29;0;;1.91954;1.7678;0.17462;AZUL;647;;0;
78;CH;111803;D;29;0;;1.91954;1.7678;0.17462;ROSA;650;;0;
78;CH;111803;D;29;0;;1.91954;1.7678;0.17462;LARANJA;614;;1;
78;CH;111803;D;29;0;;1.91954;1.7678;0.17462;LARANJA - BRAILE;613;;1;
52;CH;111803;D;29;0;;1.91954;1.7678;0.17462;BRANCA;609;;0;
69;CH;111803;D;29;0;;1.91954;1.7678;0.17462;AMARELA;608;;0;
84;CH;111803;D;29;0;;1.91954;1.7678;0.17462;AZUL;607;;0;
78;CH;111803;D;29;0;;1.91954;1.7678;0.17462;ROSA;610;;0;
59;CH;111809;D;27;0;;2.2038;1.20781;0.21569;ROSA;690;;0;
76;CH;111809;D;27;0;;2.2038;1.20781;0.21569;BRANCA;689;;0;
82;CH;111809;D;27;0;;2.2038;1.20781;0.21569;AZUL;687;;0;
70;CH;111809;D;27;0;;2.2038;1.20781;0.21569;AMARELA;688;;0;
87;CH;111812;E;15;0;;2.07803;0.70051;0.11838;LARANJA;654;;1;
87;CH;111812;E;15;0;;2.07803;0.70051;0.11838;LARANJA - BRAILE;653;;1;
90;CH;111812;E;15;0;;2.07803;0.70051;0.11838;BRANCA;649;;0;
65;CH;111812;E;15;0;;2.07803;0.70051;0.11838;AMARELA;648;;0;
68;CH;111812;E;15;0;;2.07803;0.70051;0.11838;AZUL;647;;0;
87;CH;111812;E;15;0;;2.07803;0.70051;0.11838;ROSA;650;;0;
87;CH;111812;E;15;0;;2.07803;0.70051;0.11838;LARANJA;614;;1;
87;CH;111812;E;15;0;;2.07803;0.70051;0.11838;LARANJA - BRAILE;613;;1;
90;CH;111812;E;15;0;;2.07803;0.70051;0.11838;BRANCA;609;;0;
65;CH;111812;E;15;0;;2.07803;0.70051;0.11838;AMARELA;608;;0;
68;CH;111812;E;15;0;;2.07803;0.70051;0.11838;AZUL;607;;0;
87;CH;111812;E;15;0;;2.07803;0.70051;0.11838;ROSA;610;;0;
69;CH;111815;D;2;0;;2.05053;0.95988;0.14344;BRANCA;569;;0;
59;CH;111815;D;2;0;;2.05053;0.95988;0.14344;VERDE;575;;1;
59;CH;111815;D;2;0;;2.05053;0.95988;0.14344;ROSA;570;;0;
78;CH;111815;D;2;0;;2.05053;0.95988;0.14344;AMARELA;568;;0;
59;CH;111815;D;2;0;;2.05053;0.95988;0.14344;LARANJA;574;;1;
59;CH;111815;D;2;0;;2.05053;0.95988;0.14344;LARANJA - BRAILE;573;;1;
68;CH;111815;D;2;0;;2.05053;0.95988;0.14344;AZUL;567;;0;
37;LC;111819;C;4;0;;2.86286;1.44944;0.21361;VERDE;585;;1;
37;LC;111819;C;4;0;;2.86286;1.44944;0.21361;LARANJA;584;;1;
28;LC;111819;C;4;0;;2.86286;1.44944;0.21361;AMARELA;578;;0;
37;LC;111819;C;4;0;;2.86286;1.44944;0.21361;LARANJA - BRAILE;583;;1;
41;LC;111819;C;4;0;;2.86286;1.44944;0.21361;BRANCA;580;;0;
19;LC;111819;C;4;0;;2.86286;1.44944;0.21361;AZUL;577;;0;
37;LC;111819;C;4;0;;2.86286;1.44944;0.21361;ROSA;579;;0;
31;LC;111822;A;1;0;;1.40096;1.32209;0.26348;LARANJA - BRAILE;663;;1;
41;LC;111822;A;1;0;;1.40096;1.32209;0.26348;BRANCA;660;;0;
34;LC;111822;A;1;0;;1.40096;1.32209;0.26348;AMARELA;658;;0;
27;LC;111822;A;1;0;;1.40096;1.32209;0.26348;AZUL;657;;0;
31;LC;111822;A;1;0;;1.40096;1.32209;0.26348;ROSA;659;;0;
31;LC;111822;A;1;0;;1.40096;1.32209;0.26348;LARANJA;624;;1;
31;LC;111822;A;1;0;;1.40096;1.32209;0.26348;LARANJA - BRAILE;623;;1;
41;LC;111822;A;1;0;;1.40096;1.32209;0.26348;BRANCA;620;;0;
34;LC;111822;A;1;0;;1.40096;1.32209;0.26348;AMARELA;618;;0;
27;LC;111822;A;1;0;;1.40096;1.32209;0.26348;AZUL;617;;0;
31;LC;111822;A;1;0;;1.40096;1.32209;0.26348;ROSA;619;;0;
31;LC;111822;A;1;0;;1.40096;1.32209;0.26348;LARANJA;664;;1;
3;LC;111826;E;7;0;;3.12135;1.07546;0.13339;LARANJA - BRAILE;663;0;1;
5;LC;111826;E;7;0;;3.12135;1.07546;0.13339;BRANCA;660;0;0;
3;LC;111826;E;7;0;;3.12135;1.07546;0.13339;AMARELA;658;0;0;
4;LC;111826;E;7;0;;3.12135;1.07546;0.13339;AZUL;657;0;0;
3;LC;111826;E;7;0;;3.12135;1.07546;0.13339;ROSA;659;0;0;
3;LC;111826;E;7;0;;3.12135;1.07546;0.13339;LARANJA;624;0;1;
3;LC;111826;E;7;0;;3.12135;1.07546;0.13339;LARANJA - BRAILE;623;0;1;
5;LC;111826;E;7;0;;3.12135;1.07546;0.13339;BRANCA;620;0;0;
3;LC;111826;E;7;0;;3.12135;1.07546;0.13339;AMARELA;618;0;0;
4;LC;111826;E;7;0;;3.12135;1.07546;0.13339;AZUL;617;0;0;
3;LC;111826;E;7;0;;3.12135;1.07546;0.13339;ROSA;619;0;0;
3;LC;111826;E;7;0;;3.12135;1.07546;0.13339;LARANJA;664;0;1;
33;LC;111828;E;4;0;;2.14756;0.45379;0.18561;AMARELA;692;;0;0
20;LC;111828;E;4;0;;2.14756;0.45379;0.18561;AZUL;691;;0;0
33;LC;111828;E;4;0;;2.14756;0.45379;0.18561;ROSA;694;;0;1
34;LC;111828;E;4;0;;2.14756;0.45379;0.18561;BRANCA;693;;0;1
43;LC;111828;E;4;0;;2.14756;0.45379;0.18561;AMARELA;692;;0;1
11;LC;111828;E;4;0;;2.14756;0.45379;0.18561;AZUL;691;;0;1
32;LC;111828;E;4;0;;2.14756;0.45379;0.18561;ROSA;694;;0;0
30;LC;111828;E;4;0;;2.14756;0.45379;0.18561;BRANCA;693;;0;0
68;CH;111832;B;30;0;;1.09352;1.42271;0.23127;ROSA;690;;0;
57;CH;111832;B;30;0;;1.09352;1.42271;0.23127;BRANCA;689;;0;
65;CH;111832;B;30;0;;1.09352;1.42271;0.23127;AZUL;687;;0;
84;CH;111832;B;30;0;;1.09352;1.42271;0.23127;AMARELA;688;;0;
15;LC;111838;A;2;0;;1.06929;-0.44002;0.01379;VERDE;585;;1;
15;LC;111838;A;2;0;;1.06929;-0.44002;0.01379;LARANJA;584;;1;
34;LC;111838;A;2;0;;1.06929;-0.44002;0.01379;AMARELA;578;;0;
15;LC;111838;A;2;0;;1.06929;-0.44002;0.01379;LARANJA - BRAILE;583;;1;
28;LC;111838;A;2;0;;1.06929;-0.44002;0.01379;BRANCA;580;;0;
22;LC;111838;A;2;0;;1.06929;-0.44002;0.01379;AZUL;577;;0;
15;LC;111838;A;2;0;;1.06929;-0.44002;0.01379;ROSA;579;;0;
19;LC;111845;E;1;0;;1.27763;-0.58681;0.18401;LARANJA - BRAILE;663;;1;
31;LC;111845;E;1;0;;1.27763;-0.58681;0.18401;BRANCA;660;;0;
43;LC;111845;E;1;0;;1.27763;-0.58681;0.18401;AMARELA;658;;0;
32;LC;111845;E;1;0;;1.27763;-0.58681;0.18401;AZUL;657;;0;
19;LC;111845;E;1;0;;1.27763;-0.58681;0.18401;ROSA;659;;0;
19;LC;111845;E;1;0;;1.27763;-0.58681;0.18401;LARANJA;624;;1;
19;LC;111845;E;1;0;;1.27763;-0.58681;0.18401;LARANJA - BRAILE;623;;1;
31;LC;111845;E;1;0;;1.27763;-0.58681;0.18401;BRANCA;620;;0;
43;LC;111845;E;1;0;;1.27763;-0.58681;0.18401;AMARELA;618;;0;
32;LC;111845;E;1;0;;1.27763;-0.58681;0.18401;AZUL;617;;0;
19;LC;111845;E;1;0;;1.27763;-0.58681;0.18401;ROSA;619;;0;
19;LC;111845;E;1;0;;1.27763;-0.58681;0.18401;LARANJA;664;;1;
20;LC;111850;E;1;0;;1.40709;0.81183;0.17507;VERDE;585;;1;
20;LC;111850;E;1;0;;1.40709;0.81183;0.17507;LARANJA;584;;1;
7;LC;111850;E;1;0;;1.40709;0.81183;0.17507;AMARELA;578;;0;
20;LC;111850;E;1;0;;1.40709;0.81183;0.17507;LARANJA - BRAILE;583;;1;
13;LC;111850;E;1;0;;1.40709;0.81183;0.17507;BRANCA;580;;0;
31;LC;111850;E;1;0;;1.40709;0.81183;0.17507;AZUL;577;;0;
20;LC;111850;E;1;0;;1.40709;0.81183;0.17507;ROSA;579;;0;
29;LC;111851;E;1;0;;1.88153;0.73865;0.1653;AMARELA;692;;0;0
7;LC;111851;E;1;0;;1.88153;0.73865;0.1653;AZUL;691;;0;0
34;LC;111851;E;1;0;;1.88153;0.73865;0.1653;ROSA;694;;0;1
37;LC;111851;E;1;0;;1.88153;0.73865;0.1653;BRANCA;693;;0;1
7;LC;111851;E;1;0;;1.88153;0.73865;0.1653;AMARELA;692;;0;1
42;LC;111851;E;1;0;;1.88153;0.73865;0.1653;AZUL;691;;0;1
8;LC;111851;E;1;0;;1.88153;0.73865;0.1653;ROSA;694;;0;0
12;LC;111851;E;1;0;;1.88153;0.73865;0.1653;BRANCA;693;;0;0
34;LC;111854;D;2;0;;1.7428;2.19336;0.3521;AMARELA;692;;0;0
41;LC;111854;D;2;0;;1.7428;2.19336;0.3521;AZUL;691;;0;0
45;LC;111854;D;2;0;;1.7428;2.19336;0.3521;ROSA;694;;0;1
43;LC;111854;D;2;0;;1.7428;2.19336;0.3521;BRANCA;693;;0;1
